8841,GUITARS ,10,JAZZ-GUIT 
8842,GUITARS ,11,PHASE GTR 
8843,GUITARS ,12,NYLON GU.1 
8844,GUITARS ,13,NYLON GU.2 
8845,GUITARS ,14,NYLON GU.3 
8846,GUITARS ,15,NYLON GU.4 
8847,GUITARS ,16,NYLON GU.5 
8848,GUITARS ,17,BANJO 1 
8849,GUITARS ,18,BANJO 2 
8850,GUITARS ,19,PED STEEL 
8851,GUITARS ,20,HARP 1 
8852,GUITARS ,21,HARP 2 
8853,GUITARS ,22,DBL.HARP B 
8854,GUITARS ,23,LUTE 
8855,GUITARS ,24,SITAR 
8856,GUITARS ,25,BASS 1 
8857,GUITARS ,26,BASS 2 
8858,GUITARS ,27,BASS 3 
8859,GUITARS ,28,E.BASS 1 
8860,GUITARS ,29,E.BASS 2 
8861,GUITARS ,30,BASS FLANG 
8862,GUITARS ,31,PLUCK-BASS 
8863,GUITARS ,32,PWM BASS 
8864,HARP_1 ,1,HARP 1 
8865,HARP_1 ,2,HARP 2 
8866,HARP_1 ,3,HARP 3 
8867,HARP_1 ,4,HARP 4 
8868,HARP_1 ,5,HARP 5 
8869,HARP_1 ,6,HARP 6 
8870,HARP_1 ,7,HARP 7 
8871,HARP_1 ,8,HARP 8 
8872,HARP_1 ,9,HARP 9 
8873,HARP_1 ,10,HARP 10 
8874,HARP_1 ,11,HARP 11 
8875,HARP_1 ,12,HARP 12 
8876,HARP_1 ,13,HARP 13 
8877,HARP_1 ,14,HARP 14 
8878,HARP_1 ,15,HARP CD 1 
8879,HARP_1 ,16,HARP 
8880,HARP_1 ,17,DBL.HARP A 
8881,HARP_1 ,18,DBL.HARP B 
8882,HARP_1 ,19,DBL.HARP C 
8883,HARP_1 ,20,DBL.HARP D 
8884,HARP_1 ,21,DBL.HARP E 
8885,HARP_1 ,22,DBL.HARP F 
8886,HARP_1 ,23,DBL.HARP G 
8887,HARP_1 ,24,DBL.HARP H 
8888,HARP_1 ,25,HARP A 
8889,HARP_1 ,26,HARP B 
8890,HARP_1 ,27,HARP C 
8891,HARP_1 ,28,FM HARP 
8892,HARP_1 ,29,COSMO HARP 
8893,HARP_1 ,30,DIGIHARP C 
8894,HARP_1 ,31,HARPSIWIRE 
8895,HARP_1 ,32,HARP F MIN 
8896,HARP_2 ,1,HIGH HARP 
8897,HARP_2 ,2,LOW HARP 
8898,HARP_2 ,3,LOW DBLHRP 
8899,HARP_2 ,4,HARPDOCBOK 
8900,HARP_2 ,5,EL.HARP 
8901,HARP_2 ,6,VOLLENW. 
8902,HARP_2 ,7,HARP 1 
8903,HARP_2 ,8,E-HARFE 
8904,HARP_2 ,9,DBL.HARP 9 
8905,HARP_2 ,10,HARP M 
8906,HARP_2 ,11,VOLL WEILE 
8907,HARP_2 ,12,CHRISTHARP 
8908,HARP_2 ,13,HARPIES 
8909,HARP_2 ,14,DBL.HARP B 
8910,HARP_2 ,15,A-HARP.... 
8911,HARP_2 ,16,LOSTISLND\ 
8912,HARP_2 ,17,HARP-FLUTE 
8913,HARP_2 ,18,HARP-FLUT1 
8914,HARP_2 ,19,HARP-FLUT2 
8915,HARP_2 ,20,HARP-FLUT3 
8916,HARP_2 ,21,HARP 1 
8917,HARP_2 ,22,HARP 2 
8918,HARP_2 ,23,HEAVENHARP 
8919,HARP_2 ,24,HARP-FLUTE 
8920,HARP_2 ,25,HARP 1 
8921,HARP_2 ,26,HARP F MIN 
8922,HARP_2 ,27,DB.HP.31.1 
8923,HARP_2 ,28,DB.HP.31.2 
8924,HARP_2 ,29,HARPSTRUM 
8925,HARP_2 ,30,HARPS 20.8 
8926,HARP_2 ,31,HARPS 28.1 
8927,HARP_2 ,32,HARPS 28.2 
8928,HARPSI_1 ,1,HARPIC 3 
8929,HARPSI_1 ,2,HARPSICH 2 
8930,HARPSI_1 ,3,HARPSICH 3 
8931,HARPSI_1 ,4,HARPSICH 4 
8932,HARPSI_1 ,5,HARPSICH 5 
8933,HARPSI_1 ,6,HARPSI 1A 
8934,HARPSI_1 ,7,HARPSI 1B 
8935,HARPSI_1 ,8,HARPSI 1C 
8936,HARPSI_1 ,9,HARPSI 2A 
8937,HARPSI_1 ,10,HARPSI 3A 
8938,HARPSI_1 ,11,HARPSI 3B 
8939,HARPSI_1 ,12,HARPSICH 3 
8940,HARPSI_1 ,13,HARPSI. 1A 
8941,HARPSI_1 ,14,HARPSI. 2A 
8942,HARPSI_1 ,15,HARPSIC 1 
8943,HARPSI_1 ,16,HARPSICH 1 
8944,HARPSI_1 ,17,HARPSICH 1 
8945,HARPSI_1 ,18,HARPSICH 1 
8946,HARPSI_1 ,19,HARPSICH 2 
8947,HARPSI_1 ,20,HARPSICH 1 
8948,HARPSI_1 ,21,HARPSICH 2 
8949,HARPSI_1 ,22,HARPSICH 2 
8950,HARPSI_1 ,23,HARPSICH 3 
8951,HARPSI_1 ,24,HARPSICH 2 
8952,HARPSI_1 ,25,HARPSICH 5 
8953,HARPSI_1 ,26,HARPSICH 6 
8954,HARPSI_1 ,27,HARPSICH 7 
8955,HARPSI_1 ,28,HARPSICH 1 
8956,HARPSI_1 ,29,HARPSICH 9 
8957,HARPSI_1 ,30,HARPSICH10 
8958,HARPSI_1 ,31,HARPSICH11 
8959,HARPSI_1 ,32,HARPSICH12 
8960,INT ,1,UNCLE ABE 
8961,INT ,2,RHODES 
8962,INT ,3,VIBE 1 
8963,INT ,4,HORNS 1 
8964,INT ,5,WIND ENS 1 
8965,INT ,6,WOOD ORGAN 
8966,INT ,7,E.ORGAN 1 
8967,INT ,8,SYNTH PNO2 
8968,INT ,9,MARIM PNO 
8969,INT ,10,PERC SWELL 
8970,INT ,11,YO MAMA 
8971,INT ,12,TOUCH ENS 
8972,INT ,13,PERC-SOLO1 
8973,INT ,14,SYNTH COMP 
8974,INT ,15,SPACE KOTO 
8975,INT ,16,LFTCHS.P 
8976,INT ,17,BASS-CLAV 
8977,INT ,18,RHODS-ACOU 
8978,INT ,19,HARD CELLO 
8979,INT ,20,J.M.FLUTE 
8980,INT ,21,WEDDNG MCH 
8981,INT ,22,ENV-KOTO 
8982,INT ,23,WIND ENS 2 
8983,INT ,24,SYNTH PNO1 
8984,INT ,25,CALIOPE 
8985,INT ,26,PIZZICATO 
8986,INT ,27,OBX HORN 1 
8987,INT ,28,RICKSTEVEN 
8988,INT ,29,STRING ENS 
8989,INT ,30,BRASS 1 
8990,INT ,31,DOWN BOW. 
8991,INT ,32,GLASS HORN 
8992,ITALIAN2 ,1,SYNCROM BS 
8993,ITALIAN2 ,2,SYNCROM-.- 
8994,ITALIAN2 ,3,SYNC.TRMBN 
8995,ITALIAN2 ,4,SYNC.TRBN2 
8996,ITALIAN2 ,5,SYNC.SPLIT 
8997,ITALIAN2 ,6,SYNCROM 1 
8998,ITALIAN2 ,7,SYNC.OB8 
8999,ITALIAN2 ,8,SYNC.PROF5 
9000,ITALIAN2 ,9,SYNCROM 2 
9001,ITALIAN2 ,10,SYNC.CLAV 
9002,ITALIAN2 ,11,SYNCROM 3 
9003,ITALIAN2 ,12,SYNC.VLNO 
9004,ITALIAN2 ,13,SYNCROM 4 
9005,ITALIAN2 ,14,SYNC.GUIT 
9006,ITALIAN2 ,15,SYNCROM 5 
9007,ITALIAN2 ,16,SYNCROM 6 
9008,ITALIAN2 ,17,SYNC.AFRO 
9009,ITALIAN2 ,18,SYNC.PERC 
9010,ITALIAN2 ,19,SYNC.REPT 
9011,ITALIAN2 ,20,SYNC.CLAV2 
9012,ITALIAN2 ,21,SYNC.CH0IR 
9013,ITALIAN2 ,22,SYNC.SPLT2 
9014,ITALIAN2 ,23,SYNC.V0CI2 
9015,ITALIAN2 ,24,SYNC.GIAP 
9016,ITALIAN2 ,25,SYNC.BOX 
9017,ITALIAN2 ,26,SYNCROM B3 
9018,ITALIAN2 ,27,SYNC.SEZN. 
9019,ITALIAN2 ,28,SYNC.METAL 
9020,ITALIAN2 ,29,SYNC.SYNT 
9021,ITALIAN2 ,30,SYNC.RH0DS 
9022,ITALIAN2 ,31,SYNCROM 8 
9023,ITALIAN2 ,32,SYNC.HORN 
9024,ITALIAN3 ,1,VAFFANCULO 
9025,ITALIAN3 ,2,PIANO CP70 
9026,ITALIAN3 ,3,GRASSBRASS 
9027,ITALIAN3 ,4,CELLI MAX 
9028,ITALIAN3 ,5,VICSTRINGS 
9029,ITALIAN3 ,6,BURDEL 
9030,ITALIAN3 ,7,ALANPARSON 
9031,ITALIAN3 ,8,MAX PIANO1 
9032,ITALIAN3 ,9,CLAVICAZZ 
9033,ITALIAN3 ,10,PIANO 3 
9034,ITALIAN3 ,11,E.PIANO 1 
9035,ITALIAN3 ,12,DAGGER MAX 
9036,ITALIAN3 ,13,FERROCHINA 
9037,ITALIAN3 ,14,FARIMBA 
9038,ITALIAN3 ,15,DEE BASS 
9039,ITALIAN3 ,16,SLAP BASS 
9040,ITALIAN3 ,17,ANAL.BRASS 
9041,ITALIAN3 ,18,STRAPP 1 
9042,ITALIAN3 ,19,OOOOH MALE 
9043,ITALIAN3 ,20,HUMAN-MAX1 
9044,ITALIAN3 ,21,CARP. 5THS 
9045,ITALIAN3 ,22,CHINA LUTE 
9046,ITALIAN3 ,23,GATOR-XXX 
9047,ITALIAN3 ,24,SOLOVIOLIN 
9048,ITALIAN3 ,25,ALANPARSON 
9049,ITALIAN3 ,26,TROMBONES 
9050,ITALIAN3 ,27,BACSKAZZ 2 
9051,ITALIAN3 ,28,WHAT..... 
9052,ITALIAN3 ,29,SYNTH FULL 
9053,ITALIAN3 ,30,SLAP BASS 
9054,ITALIAN3 ,31,DEE FREGNA 
9055,ITALIAN3 ,32,FREGNA MAX 
9056,JB001 ,1,BELL-ORCH 
9057,JB001 ,2,CHOIR 
9058,JB001 ,3,FUNKBASS 
9059,JB001 ,4,BASS-SYNT 
9060,JB001 ,5,VANGELIS 
9061,JB001 ,6,EL.HARP 
9062,JB001 ,7,EL.CELLI 
9063,JB001 ,8,ENSEMBLE1 
9064,JB001 ,9,PIANET 
9065,JB001 ,10,ORCHESTER 
9066,JB001 ,11,FAIRLIGHT 
9067,JB001 ,12,JEAN-MICH 
9068,JB001 ,13,PRODIGY 
9069,JB001 ,14,CL AVINOVA 
9070,JB001 ,15,SYNCL AV. 
9071,JB001 ,16,'BLAZER' 
9072,JB001 ,17,CHI.-WOOD 
9073,JB001 ,18,BASS-PIPE 
9074,JB001 ,19,TAI-BELLS 
9075,JB001 ,20,JAZZ-ORG. 
9076,JB001 ,21,CELLO 
9077,JB001 ,22,WOL.REISE 
9078,JB001 ,23,SPACE-PIA 
9079,JB001 ,24,ATTACK 3 
9080,JB001 ,25,PHASER 
9081,JB001 ,26,PROPHET 
9082,JB001 ,27,HONK-TONK 
9083,JB001 ,28,ENSEMBLE2 
9084,JB001 ,29,QUAK-SYNT 
9085,JB001 ,30,DREHORGEL 
9086,JB001 ,31,"..,- 100% "
9087,JB001 ,32,TIMBALES 
9088,JB002 ,1,FRANKYSPLT 
9089,JB002 ,2,OUTRSPCATK 
9090,JB002 ,3,EP-BASS SP 
9091,JB002 ,4,FATSYNTH A 
9092,JB002 ,5,DIGI ITIS 
9093,JB002 ,6,DARKSHADOW 
9094,JB002 ,7,A.MALLET A 
9095,JB002 ,8,ANALOG BRT 
9096,JB002 ,9,DIGI-BELLS 
9097,JB002 ,10,JX3P STRGS 
9098,JB002 ,11,E.BASS A 
9099,JB002 ,12,KARIMBA A 
9100,JB002 ,13,E.PIANO DS 
9101,JB002 ,14,SYN-RISE A 
9102,JB002 ,15,F FINE OP4 
9103,JB002 ,16,CARLOS 1 
9104,JB002 ,17,ANOTHERSYN 
9105,JB002 ,18,B-3 11 
9106,JB002 ,19,WINDFLUTE 
9107,JB002 ,20,ORGAN EYES 
9108,JB002 ,21,GRAND LH 
9109,JB002 ,22,SURVIVOR 
9110,JB002 ,23,DIGI-BASS 
9111,JB002 ,24,SIMMONSNAR 
9112,JB002 ,25,E H STRING 
9113,JB002 ,26,SOFT SYNTH 
9114,JB002 ,27,T.B.-ECHO 
9115,JB002 ,28,BASS-SYNTH 
9116,JB002 ,29,SYNCLAVIER 
9117,JB002 ,30,SYN. VOX 5 
9118,JB002 ,31,DBL GITUAR 
9119,JB002 ,32,TORIMTORAH 
9120,KEYBDS01 ,1,A-FLUEGEL1 
9121,KEYBDS01 ,2,S KL 3 DYN 
9122,KEYBDS01 ,3,E.P.CHORUS 
9123,KEYBDS01 ,4,ERLYWRLY 1 
9124,KEYBDS01 ,5,DX-FLUEGEL 
9125,KEYBDS01 ,6,EPDELAYSTR 
9126,KEYBDS01 ,7,HARPSI. A 
9127,KEYBDS01 ,8,FLUEGEL R 
9128,KEYBDS01 ,9,CP 70 B 
9129,KEYBDS01 ,10,KEY-BRASS 
9130,KEYBDS01 ,11,B-FLUEGEL 
9131,KEYBDS01 ,12,VIBES A 
9132,KEYBDS01 ,13,CELESTE 
9133,KEYBDS01 ,14,CELESTE 
9134,KEYBDS01 ,15,CELESTA 1 
9135,KEYBDS01 ,16,CELESTA 2 
9136,KEYBDS01 ,17,GLOKENSPL 
9137,KEYBDS01 ,18,GLOCKEN 1 
9138,KEYBDS01 ,19,GLOCKEN 2 
9139,KEYBDS01 ,20,PROPHET-1 
9140,KEYBDS01 ,21,LDSUBHARM\ 
9141,KEYBDS01 ,22,BAGYPIPES\ 
9142,KEYBDS01 ,23,BAGPIPE-G\ 
9143,KEYBDS01 ,24,WRLYPRC 1 
9144,KEYBDS01 ,25,VIBE 
9145,KEYBDS01 ,26,CASIO 
9146,KEYBDS01 ,27,PROPHET-1 
9147,KEYBDS01 ,28,HONKYTOK 
9148,KEYBDS01 ,29,POP KYBD L 
9149,KEYBDS01 ,30,KYBD PAD.1 
9150,KEYBDS01 ,31,KYBD PAD.2 
9151,KEYBDS01 ,32,(A) -{440} 
9152,KEYBOARD ,1,SOLO JERRY 
9153,KEYBOARD ,2,SOLO JER 2 
9154,KEYBOARD ,3,PIANO 6 
9155,KEYBOARD ,4,PIANO 10 
9156,KEYBOARD ,5,PIANO 21 
9157,KEYBOARD ,6,J PIANO 35 
9158,KEYBOARD ,7,PIANO 9 
9159,KEYBOARD ,8,BAR TACKNO 
9160,KEYBOARD ,9,J PIANO 5 
9161,KEYBOARD ,10,J PIANO 5* 
9162,KEYBOARD ,11,WRKPIANO 1 
9163,KEYBOARD ,12,PIANOTAR + 
9164,KEYBOARD ,13,DS PIANO 
9165,KEYBOARD ,14,BITERODES 
9166,KEYBOARD ,15,E PIANO 3 
9167,KEYBOARD ,16,E PIANO 4 
9168,KEYBOARD ,17,SYNPIANO 1 
9169,KEYBOARD ,18,SYNPIANO 2 
9170,KEYBOARD ,19,ERLYWRLY 1 
9171,KEYBOARD ,20,WRLYPRC 1 
9172,KEYBOARD ,21,HOTRODCLAV 
9173,KEYBOARD ,22,PRO CLAV 
9174,KEYBOARD ,23,FUNKY TCH1 
9175,KEYBOARD ,24,E PIANO 5 
9176,KEYBOARD ,25,E PIANO 6 
9177,KEYBOARD ,26,E PIANO 7 
9178,KEYBOARD ,27,MYSTERY 
9179,KEYBOARD ,28,B-3 1 
9180,KEYBOARD ,29,B-3 2 
9181,KEYBOARD ,30,PRC SYNORG 
9182,KEYBOARD ,31,PRNCE PIPE 
9183,KEYBOARD ,32,G ORGAN1 
9184,KEYS ,1,METALBAND 
9185,KEYS ,2,EINDEWOODS 
9186,KEYS ,3,CLAVICLE 
9187,KEYS ,4,RHODES EGH 
9188,KEYS ,5,RUBBERKL AV 
9189,KEYS ,6,GOIN SOLO 
9190,KEYS ,7,AFRICA 
9191,KEYS ,8,PIANO ECHO 
9192,KEYS ,9,MELLOWCOMP 
9193,KEYS ,10,FXD HPSCRD 
9194,KEYS ,11,BELLORGAN 
9195,KEYS ,12,GIRDYORGAN 
9196,KEYS ,13,FLUTTRBLOK 
9197,KEYS ,14,NEW GUITAR 
9198,KEYS ,15,CHAKA NITE 
9199,KEYS ,16,RUBBERBAND 
9200,KEYS ,17,BRASSKEYS 
9201,KEYS ,18,VIABES 
9202,KEYS ,19,SUPERSYNTH 
9203,KEYS ,20,PAT & ME 
9204,KEYS ,21,PLUCKVOICE 
9205,KEYS ,22,FUNKEYS 
9206,KEYS ,23,INHYUA 
9207,KEYS ,24,OUR LOVE 
9208,KEYS ,25,PRINCE 
9209,KEYS ,26,LYLE 
9210,KEYS ,27,POWERCHORD 
9211,KEYS ,28,JOJO 
9212,KEYS ,29,CHIFFY POP 
9213,KEYS ,30,BRITE RDS 
9214,KEYS ,31,SYNTHESWEL 
9215,KEYS ,32,CRAZY ANA 
9216,KING ,1,HARD HABIT 
9217,KING ,2,SUITCASE ! 
9218,KING ,3,ELEC GRAND 
9219,KING ,4,STRINGM UP 
9220,KING ,5,$$STRING$$ 
9221,KING ,6,ANLG STG H 
9222,KING ,7,ANLG STG L 
9223,KING ,8,FIDDLE 1 
9224,KING ,9,OBERHEIMBS 
9225,KING ,10,HAMN BEANS 
9226,KING ,11,DBL.HARP B 
9227,KING ,12,FUNKY CLV1 
9228,KING ,13,CLAV* 
9229,KING ,14,BASS** 
9230,KING ,15,++PIPES++ 
9231 ,KING ,16,CE20 BRA 
9232,KING ,17,HELLINAIR 
9233,KING ,18,AIR FARCE+ 
9234,KING ,19,BOOM-GONG 
9235,KING ,20,TUB BELLS 
9236,KING ,21,76 BELLS 
9237,KING ,22,REFS WHISL 
9238,KING ,23,TUB ERUPT 
9239,KING ,24,LONG TRAIN 
9240,KING ,25,TAKE OFF 
9241,KING ,26,MARIMBA 
9242,KING ,27,PHONE RING 
9243,KING ,28,CP70 GRAND 
9244,KING ,29,DIAL TONE 
9245,KING ,30,OFF HOOK 
9246,KING ,31,P61 CLAV 
9247,KING ,32,JUG BAND * 
9248,KOTO ,1,KOTO1 
9249,KOTO ,2,KOTO2 
9250,KOTO ,3,KOTO3 
9251,KOTO ,4,KOTO4 
9252,KOTO ,5,KOTO5 
9253,KOTO ,6,KOTO6 
9254,KOTO ,7,KOTO7 
9255,KOTO ,8,KOTO8 
9256,KOTO ,9,KOTO9 
9257,KOTO ,10,KOTO 2 
9258,KOTO ,11,KOTO 4 
9259,KOTO ,12,KOTO 5 
9260,KOTO ,13,KOTO 6 
9261,KOTO ,14,KOTO 7 
9262,KOTO ,15,KOTO 
9263,KOTO ,16,KOTO A 
9264,KOTO ,17,KOTO B 
9265,KOTO ,18,KOTO C 
9266,KOTO ,19,KOTO-ENV 
9267,KOTO ,20,ENV-KOTO1 
9268,KOTO ,21,ENV-KOTO2 
9269,KOTO ,22,ENV-KOTO3 
9270,KOTO ,23,SPACE KOTO 
9271,KOTO ,24,PLUCK 
9272,KOTO ,25,PLUCKIN' 
9273,KOTO ,26,PLUCKVOICE 
9274,KOTO ,27,PLUK 16.1 
9275,KOTO ,28,PLUK 16.2 
9276,KOTO ,29,METAL KOTO 
9277,KOTO ,30,REVOKOTO 
9278,KOTO ,31,LUTE 2 
9279,KOTO ,32,LUTEHARD 
9280,LATIN ,1,PLUCK-BASS 
9281,LATIN ,2,XYLO PIANO 
9282,LATIN ,3,MUTED CLV3 
9283,LATIN ,4,LOG DRUM 
9284,LATIN ,5,XYLORIFIC 
9285,LATIN ,6,BLOCK 
9286,LATIN ,7,TORIMTORA2 
9287,LATIN ,8,RIMBA SLRY 
9288,LATIN ,9,TORIM PLUK 
9289,LATIN ,10,NEWPERCTOY 
9290,LATIN ,11,JAMACA 
9291,LATIN ,12,CELEST 101 
9292,LATIN ,13,76 BELLS 
9293,LATIN ,14,MUSIC BOXX 
9294,LATIN ,15,SWISH BELL 
9295,LATIN ,16,VIOLINSOLO 
9296,LATIN ,17,OBOE 
9297,LATIN ,18,PYRAM FLT2 
9298,LATIN ,19,ACCORDINEE 
9299,LATIN ,20,SQUZIME BO 
9300,LATIN ,21,HORN 2 
9301,LATIN ,22,TROMBONE 
9302,LATIN ,23,NYLON G2TR 
9303,LATIN ,24,JAZZ-GUIT1 
9304,LATIN ,25,TOM TOMS 
9305,LATIN ,26,TIMBALI 
9306,LATIN ,27,PERCUSSION 
9307,LATIN ,28,TAMBOURINE 
9308,LATIN ,29,CASTENETS 
9309,LATIN ,30,COW BELL 
9310,LATIN ,31,FLEXI 4 
9311,LATIN ,32,TRYANGULS 
9312,LONNIE2 ,1,STEVENSNYC 
9313,LONNIE2 ,2,RICKSTEVEN 
9314,LONNIE2 ,3,L.T.-PIANO 
9315,LONNIE2 ,4,OBNOX PNO. 
9316,LONNIE2 ,5,RHODS-ACOU 
9317,LONNIE2 ,6,DL RHODES1 
9318,LONNIE2 ,7,DL RHODES2 
9319,LONNIE2 ,8,DL RHODES3 
9320,LONNIE2 ,9,DL RHODES4 
9321,LONNIE2 ,10,HAMMOND 
9322,LONNIE2 ,11,E.ORGAN 3 
9323,LONNIE2 ,12,SYNTH COMP 
9324,LONNIE2 ,13,CARLOS 4 
9325,LONNIE2 ,14,BECK 784D 
9326,LONNIE2 ,15,JAZZ GUIT1 
9327,LONNIE2 ,16,VIBES HARD 
9328,LONNIE2 ,17,MR. D 2 21 
9329,LONNIE2 ,18,PIZZICATO 
9330,LONNIE2 ,19,ENSEMBLE 1 
9331,LONNIE2 ,20,BOW CELLO 
9332,LONNIE2 ,21,WATER 
9333,LONNIE2 ,22,VOICE X2 
9334,LONNIE2 ,23,ANALOG 2 
9335,LONNIE2 ,24,QUASIMODO 
9336,LONNIE2 ,25,ICE-BRASS 
9337,LONNIE2 ,26,ICE CHARLI 
9338,LONNIE2 ,27,J.M.FLUTE 
9339,LONNIE2 ,28,NFLUTE 804 
9340,LONNIE2 ,29,MY BELLS 
9341,LONNIE2 ,30,EVOLUTION2 
9342,LONNIE2 ,31,GUYS PULSE 
9343,LONNIE2 ,32,SIMMONS-TT 
9344,MALLETS1 ,1,MARIMBA 
9345,MALLETS1 ,2,MARIMBA 
9346,MALLETS1 ,3,PDSMARIMBA 
9347,MALLETS1 ,4,PLUCVIBE 1 
9348,MALLETS1 ,5,CLICK SINE 
9349,MALLETS1 ,6,XYLORIFIC 
9350,MALLETS1 ,7,TORIMTORA2 
9351,MALLETS1 ,8,RIMBA SLRY 
9352,MALLETS1 ,9,TORIM PLUK 
9353,MALLETS1 ,10,MARIMBA 
9354,MALLETS1 ,11,MARIMBA XX 
9355,MALLETS1 ,12,MARIMBASSL 
9356,MALLETS1 ,13,MARIMBCLAV 
9357,MALLETS1 ,14,MELL0RIMBA 
9358,MALLETS1 ,15,XYLOPHONE 
9359,MALLETS1 ,16,GLOKENSPL 
9360,MALLETS1 ,17,GLOKENSPL 
9361,MALLETS1 ,18,VIBE 
9362,MALLETS1 ,19,VIBE 1 
9363,MALLETS1 ,20,VIBE 2 
9364,MALLETS1 ,21,VIBRARHODE 
9365,MALLETS1 ,22,CELEST 101 
9366,MALLETS1 ,23,$CELESTE 1 
9367,MALLETS1 ,24,CELESTE 
9368,MALLETS1 ,25,CELESTE 
9369,MALLETS1 ,26,CELEST 13 
9370,MALLETS1 ,27,CLUNKONUM2 
9371,MALLETS1 ,28,CLICK SINE 
9372,MALLETS1 ,29,A.MALLET A 
9373,MALLETS1 ,30,VIBES A 
9374,MALLETS1 ,31,VIBE 
9375,MALLETS1 ,32,KARIMBA A 
9376,MALLETS2 ,1,BLOCK 
9377,MALLETS2 ,2,)C 
9378,MALLETS2 ,3,
9379,MALLETS2 ,4,MARIMBA 
9380,MALLETS2 ,5,CP 
9381,MALLETS2 ,6,
9382,MALLETS2 ,7,MARIMBA 11 
9383,MALLETS2 ,8,CP 
9384,MALLETS2 ,9,
9385,MALLETS2 ,10,MARIMBA 14 
9386,MALLETS2 ,11,CP 
9387,MALLETS2 ,12,
9388,MALLETS2 ,13,MARIMBA 2 
9389,MALLETS2 ,14,CP 
9390,MALLETS2 ,15,
9391,MALLETS2 ,16,MARIMBA 4 
9392,MALLETS2 ,17,CP 
9393,MALLETS2 ,18,
9394,MALLETS2 ,19,MARIMBA 6 
9395,MALLETS2 ,20,CP 
9396,MALLETS2 ,21,
9397,MALLETS2 ,22,MARIMBA 8 
9398,MALLETS2 ,23,CP 
9399,MALLETS2 ,24,
9400,MALLETS2 ,25,PLUCVIBE 1 
9401,MALLETS2 ,26,CP 
9402,MALLETS2 ,27,
9403,MALLETS2 ,28,SWISH BELL 
9404,MALLETS2 ,29,CP 
9405,MALLETS2 ,30,
9406,MALLETS2 ,31,VIBESYN 2 
9407,MALLETS2 ,32,CP 
9408,MARK ,1,CLAVINET 
9409,MARK ,2,ROCK LEAD 
9410,MARK ,3,OBOE 2 
9411,MARK ,4,PORTAFLUTE 
9412,MARK ,5,E.BASS 3 
9413,MARK ,6,FUNK BASS 
9414,MARK ,7,RHODES 
9415,MARK ,8,SAX 2 
9416,MARK ,9,PIANO 3 
9417,MARK ,10,BILLYJEAN 
9418,MARK ,11,PIANO 4 
9419,MARK ,12,PIANO 5 
9420,MARK ,13,MUTE PNO1 
9421,MARK ,14,
9422,MARK ,15,
9423,MARK ,16,FUNK BASS2 
9424,MARK ,17,PORTAFLUTE 
9425,MARK ,18,HARP 1 
9426,MARK ,19,STRG ENS 2 
9427,MARK ,20,CHIMES 3 
9428,MARK ,21,BRASSHORNS 
9429,MARK ,22,FLUTE 2 
9430,MARK ,23,BR 
9431,MARK ,24,E.PIANO 1 
9432,MARK ,25,ENV-HARN 
9433,MARK ,26,
9434,MARK ,27,
9435,MARK ,28,
9436,MARK ,29,MY BELLS 
9437,MARK ,30,STRGS NEW 
9438,MARK ,31,CE 
9439,MARK ,32,FUNK BASS2 
9440,MARTY1 ,1,SNOW FLAKE 
9441,MARTY1 ,2,ORGANBELL1 
9442,MARTY1 ,3,ME 
9443,MARTY1 ,4,STAR SONG 
9444,MARTY1 ,5,BRASH 
9445,MARTY1 ,6,BRASSCH. 2 
9446,MARTY1 ,7,BRASH 2 
9447,MARTY1 ,8,ICE-BRASS 
9448,MARTY1 ,9,POSITIV 
9449,MARTY1 ,10,KRUM HORN 
9450,MARTY1 ,11,MUTED STR. 
9451,MARTY1 ,12,GOSPEL B-3 
9452,MARTY1 ,13,BELL-EDIT1 
9453,MARTY1 ,14,BELL EDIT2 
9454,MARTY1 ,15,PATRICATIV 
9455,MARTY1 ,16,CHROMA 5 
9456,MARTY1 ,17,ICE-RHODES 
9457,MARTY1 ,18,ICE-BELLS 
9458,MARTY1 ,19,ICE CLAV 
9459,MARTY1 ,20,SYNTRUMPET 
9460,MARTY1 ,21,PROPHET 1 
9461,MARTY1 ,22,PROPHET 2 
9462,MARTY1 ,23,ANALOG BRT 
9463,MARTY1 ,24,BRITE EYES 
9464,MARTY1 ,25,ORGANBELL3 
9465,MARTY1 ,26,BRITEYES 2 
9466,MARTY1 ,27,BELL EDIT2 
9467,MARTY1 ,28,JESSIE 
9468,MARTY1 ,29,ORGANBELL2 
9469,MARTY1 ,30,CLARINEXUS 
9470,MARTY1 ,31,FRENCH DBL 
9471,MARTY1 ,32,MICHEL 
9472,MARTY2 ,1,BRASS CH.1 
9473,MARTY2 ,2,SYNTHORNS 
9474,MARTY2 ,3,B LITE CH2 
9475,MARTY2 ,4,AN. STG 1A 
9476,MARTY2 ,5,HARD HABIT 
9477,MARTY2 ,6,E.PIANO JL 
9478,MARTY2 ,7,RHODESPLIT 
9479,MARTY2 ,8,GOSPEL B-3 
9480,MARTY2 ,9,B LITE CH. 
9481,MARTY2 ,10,E.ORGAN 3 
9482,MARTY2 ,11,WARM BRASS 
9483,MARTY2 ,12,PIPES 4 
9484,MARTY2 ,13,FATSYNTH A 
9485,MARTY2 ,14,WRMPD FADE 
9486,MARTY2 ,15,WARM STRNG 
9487,MARTY2 ,16,SQUZIME BO 
9488,MARTY2 ,17,LECTROHARP 
